SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1146,2,3,Urban,1997,142926.40374967546
2738,4,1,Rural,2019,339175.84264797374
1126,4,3,Rural,2015,112454.55885147736
1180,4,1,Rural,2010,106441.6545955345
1513,2,3,Suburb,1968,177289.80372579017
1173,2,1,Urban,1974,154462.49091071807
1669,2,1,Suburb,1954,141562.0479137901
1861,4,3,Suburb,2008,259434.5720991357
1276,3,2,Rural,1992,170757.69197644258
1654,3,3,Suburb,2000,117098.35806860728
2262,2,3,Suburb,1983,233109.93893445763
1808,3,3,Suburb,2002,171932.64953156156
1195,3,3,Suburb,1970,171474.06642323767
2486,4,3,Urban,1968,304576.00864094845
1643,3,3,Urban,1994,271335.1211944098
1098,3,2,Suburb,2017,167026.98616516462
2223,2,3,Rural,1955,231235.58327459963
2690,4,2,Rural,1956,289707.0121347795
2036,2,2,Urban,1963,100919.8456515512
1156,5,2,Urban,1983,155979.15820749992
2070,2,2,Suburb,1989,203227.87290913417
2010,4,3,Suburb,1998,132258.13820544878
1427,3,3,Urban,1951,129319.75756910747
1398,2,2,Rural,1970,29981.735818588684
1662,4,1,Suburb,2013,240334.624479816
2545,4,3,Suburb,2000,159299.6108623358
1362,3,1,Urban,1956,149445.85973951532
2243,4,1,Suburb,1996,176115.28470466437
1311,4,1,Suburb,1989,205867.15612950304
2993,3,3,Suburb,1984,299253.0562186284
2827,2,2,Suburb,1969,277248.6681992632
2259,2,3,Rural,2007,276977.3021754332
2271,5,3,Urban,1990,241584.8296376822
2849,3,1,Suburb,2018,274217.2009598372
2962,4,1,Urban,1971,365030.58870855294
2022,3,2,Suburb,2020,208836.86075399068
1285,3,2,Rural,1971,272519.95658457576
2056,4,1,Suburb,2014,237224.42820565245
2024,2,1,Suburb,2003,161668.09316828274
1232,3,3,Suburb,2018,165878.27642728933
1665,4,1,Suburb,2002,155176.20359188944
1497,4,2,Suburb,2000,156348.6572032049
2757,4,1,Urban,2005,274625.37021319306
1504,5,1,Suburb,2011,145880.06148220962
2356,5,2,Rural,2004,267120.6306184232
1674,5,1,Rural,1993,162134.49769434382
2946,2,3,Suburb,1991,365226.6643264649
1508,5,1,Suburb,1950,192465.1762024287
1148,2,3,Suburb,2003,163174.93998526377
2901,3,2,Suburb,1986,204997.1862336805
1472,2,3,Urban,1999,147911.15911027289
1465,3,3,Suburb,2017,239849.65541342512
2338,5,2,Rural,1987,167006.3345872518
1314,2,3,Urban,1972,190782.35646294663
2759,5,2,Suburb,1970,286206.1668217461
2417,5,2,Urban,1953,343364.53466364817
2876,3,2,Urban,1965,318824.80543346814
1683,4,1,Suburb,1968,188520.04594714253
2332,2,1,Suburb,1978,225721.751771968
1487,5,3,Rural,1988,155845.7168116159
1937,4,2,Suburb,1974,140281.4817634495
1597,5,1,Rural,1958,223724.84420681297
1216,2,2,Urban,1962,120146.23474099812
1474,3,2,Suburb,1986,207880.98532265617
2001,2,3,Urban,1970,186321.98969335752
1164,4,2,Suburb,1958,166046.7018738428
1508,3,2,Suburb,1991,202245.4003155895
1136,4,3,Suburb,1983,210987.152546896
1617,2,3,Suburb,2013,145945.5899698461
2528,3,2,Urban,1950,246846.80292235088
2312,5,1,Suburb,1983,336804.40130717494
1956,4,1,Suburb,1965,300427.4711096259
2652,5,2,Urban,1974,251813.1658789048
1628,2,3,Rural,1962,236153.7395284106
1115,3,2,Urban,1950,129205.2271661948
2407,5,1,Urban,2012,288029.9466270576
2022,4,2,Suburb,2002,223984.58187383568
1785,3,2,Urban,1985,168454.30597104013
2682,4,3,Rural,2004,324686.11423324933
2164,4,2,Rural,2005,168509.7897499387
1571,5,1,Rural,1991,87554.13244426293
2560,3,1,Rural,2007,288672.2206253357
2042,5,3,Suburb,1954,202283.9943081947
2929,2,1,Suburb,1980,274392.3622406254
2981,5,1,Rural,1994,372208.3986918816
1634,5,2,Suburb,2001,180886.07293340465
2557,3,1,Suburb,1970,234156.8006160648
1143,2,3,Suburb,1965,155304.99818559183
2569,5,1,Rural,1972,255355.7361048027
1388,2,3,Rural,1974,160495.48869617135
2952,3,1,Urban,1999,397034.91920370416
1764,5,2,Rural,1965,197480.3041007809
2046,4,2,Urban,1990,238517.49027850377
2048,5,3,Urban,1997,208094.84388928185
2260,4,1,Rural,1950,315101.4213422235
2028,2,1,Urban,1987,246138.1892101349
1803,3,3,Rural,1973,220496.52530309203
2587,2,2,Rural,2003,165233.4268283687
2113,2,1,Urban,1963,309586.8370031526
2809,2,1,Rural,1955,246570.23257010087
1836,3,1,Urban,1981,233138.53713180652
1991,2,3,Urban,1987,196713.69515253697
2428,3,3,Suburb,1957,263628.83521145495
1162,5,1,Rural,1953,157375.66884568118
1196,5,2,Rural,1980,164603.99277519586
2001,5,3,Rural,1985,266038.73656687816
1901,3,2,Rural,1998,184846.6214197138
2690,5,3,Urban,1989,337260.11783909734
1864,3,3,Suburb,1955,172459.52393243462
1891,3,1,Urban,1992,183857.50467236468
1528,4,3,Suburb,1994,174933.6446631331
2870,4,3,Suburb,2004,398898.9173789939
2485,4,2,Rural,1978,222855.0832963985
1140,4,2,Suburb,2005,90449.79804360047
2411,2,1,Rural,2015,259563.5183977006
2122,2,3,Urban,1952,341537.80227703124
2798,5,1,Rural,2012,304545.0652641465
1226,2,2,Rural,1975,121505.30765365304
2036,2,2,Rural,1966,231559.022038442
2514,3,3,Rural,1958,217719.6756071412
2778,2,3,Urban,1958,269146.9492813671
2223,2,3,Rural,1957,249903.42983251516
1045,2,2,Rural,1997,91099.39005129402
2423,4,3,Rural,1967,256707.70111737572
2373,4,2,Rural,1975,313572.8518403207
2411,5,2,Suburb,1967,226287.0933845477
2731,5,3,Rural,1965,368114.36833809735
2062,3,1,Urban,1988,303826.3299319996
2979,5,3,Rural,1977,370797.5287451464
2002,4,2,Rural,1990,257868.5845564908
1038,2,3,Rural,1992,119915.60291197704
2479,2,2,Urban,1966,226133.8060430472
2177,3,2,Urban,1986,250480.68693130283
1317,3,2,Rural,2004,130399.78841456676
2333,5,2,Urban,2021,357865.77229279134
2911,2,2,Urban,1998,261941.33786535036
2148,4,1,Suburb,2016,244427.8671451231
1197,5,3,Rural,2020,154616.6559199791
2665,3,1,Suburb,1956,321470.26458068314
1047,2,3,Suburb,1965,151731.3790452124
2312,4,2,Urban,1957,247017.64301951983
2387,3,2,Suburb,1963,297658.4793451245
2830,4,2,Urban,1986,298250.3604907352
1583,3,2,Rural,1955,110732.44322471878
2429,2,3,Urban,1989,265219.571080094
2069,5,3,Urban,1971,189679.575990948
2564,4,1,Urban,1974,312369.5273370732
2822,5,2,Urban,2005,350137.64193869993
1965,4,1,Urban,2009,316948.7097745721
2251,2,3,Suburb,1997,254485.4003821652
2149,4,1,Suburb,2013,294644.4151431504
1224,5,2,Urban,1985,197930.93174767276
2760,3,1,Suburb,2010,285355.8306840581
1636,5,1,Suburb,1998,301609.7785070603
2071,5,1,Urban,1973,236216.0263408608
2422,4,2,Suburb,1962,271138.7937142076
1422,2,1,Rural,1952,198277.81189581423
2427,3,2,Suburb,1995,196591.71279237705
2970,4,1,Suburb,2007,246483.22724082737
2941,3,2,Suburb,1987,410043.2813689788
2067,5,3,Rural,1986,210798.1203076225
1257,3,3,Urban,1965,176761.29615003974
1680,2,2,Suburb,2008,98164.32170101612
2059,2,2,Rural,1963,187562.73080019216
1774,3,2,Urban,2020,234374.1381867012
1194,2,3,Urban,1991,102256.41556223834
2707,2,2,Urban,1976,268909.8990032126
2900,3,3,Suburb,2015,412564.9939937659
2512,2,1,Urban,1959,263925.07502460264
1000,3,2,Rural,1965,68931.84904710969
1876,2,3,Suburb,2003,232499.345689139
2462,2,2,Urban,1985,276805.73887136864
1791,3,3,Suburb,1978,235201.71981608507
1661,2,2,Suburb,1950,133811.75734947578
1052,2,3,Suburb,1987,158884.84479808636
2812,4,2,Rural,1996,258306.34582832505
2541,4,1,Rural,2010,106275.38927207248
1546,5,2,Urban,1999,115704.61768146534
1101,5,1,Rural,1994,57407.98251494006
1559,4,3,Suburb,1958,163962.17975629872
1439,4,3,Suburb,2005,208383.39822490225
2179,2,3,Urban,1968,243938.55553841605
1324,3,1,Urban,1950,208660.37814912864
1511,5,1,Rural,1960,129905.45241985556
2804,4,3,Rural,2005,273513.9904788599
1625,5,1,Rural,1999,193165.15366096003
1880,5,3,Rural,1992,238701.8144940898
2127,5,1,Urban,1973,193758.896965865
1697,5,2,Urban,1964,200595.5223047005
2542,5,3,Suburb,1952,247812.22768357603
2537,4,1,Rural,1989,267989.10674461146
1421,5,3,Suburb,1961,168904.59582787254
2945,4,1,Suburb,1976,286716.9157882798
1655,2,1,Rural,1955,171565.5079245628
1982,3,2,Suburb,1992,195499.44162847992
1611,3,3,Suburb,1981,212212.05491783496
1957,2,3,Suburb,2008,273493.05925982026
2833,5,1,Rural,2004,318310.35928204056
2040,2,1,Suburb,1999,156529.679864624
1478,3,1,Rural,1971,243002.30585960497
1761,4,2,Urban,1954,209787.9435222824
1294,2,1,Rural,1967,136252.22307322462
2776,2,2,Suburb,1972,369107.7497146048
2536,4,1,Suburb,2017,305095.197288038
1278,4,3,Urban,1972,123848.99494104309
1440,3,1,Suburb,2008,154414.03878615564
2919,2,1,Rural,2008,271523.90081762866
2812,5,2,Suburb,2010,285836.97198346525
2332,3,3,Urban,1954,278053.5057429479
1195,4,3,Urban,1984,173888.9260577133
2022,2,3,Rural,1951,190834.38406645868
2507,5,1,Rural,1999,321563.40710783505
1779,5,3,Urban,1972,198516.61916282956
2046,2,2,Urban,1999,278110.00886316295
2100,5,3,Rural,1991,171893.31686585065
2848,3,2,Suburb,1989,260008.6037068108
1106,4,3,Suburb,2017,89344.81740780112
1388,2,1,Suburb,1995,175501.4714369864
2472,2,2,Rural,1993,297310.6458769992
2104,2,2,Urban,1964,169781.78472883423
2644,2,1,Urban,1990,344425.7622640047
1652,3,2,Suburb,2012,228329.24688475835
2206,3,2,Urban,2016,286087.8374241058
1058,4,1,Suburb,1961,39915.07275149545
1626,5,3,Suburb,1981,205132.58483440927
2571,2,3,Rural,1975,290613.9344760902
1352,3,1,Urban,2000,159972.6144598529
1700,4,3,Suburb,1996,185588.4349890186
2286,4,3,Rural,1987,307559.245660328
1263,4,2,Urban,2008,219901.16407071173
2510,4,2,Suburb,2018,258687.8957340676
1679,3,3,Rural,1989,237794.35689573985
2600,4,2,Urban,1966,368329.2539669829
2096,4,1,Rural,1977,204431.6848086993
1375,5,3,Urban,2007,143427.79362653772
2163,2,1,Rural,1966,219669.16001400212
2796,2,3,Suburb,1961,237230.621124426
2813,3,2,Rural,2004,300494.7603313139
1870,3,2,Rural,2008,266198.74770875793
1895,4,1,Rural,1957,277211.0680832452
1312,2,1,Suburb,1959,106077.21976125364
2699,4,1,Urban,1954,329535.4077037134
1767,2,1,Rural,1966,152094.1822823564
2546,5,1,Suburb,1961,347544.53665853315
1772,2,3,Rural,2011,238003.3352564993
1861,2,3,Suburb,1968,224012.19613684528
1475,3,2,Urban,2004,181018.04149716717
2836,3,1,Rural,2002,351728.82641648164
2521,3,1,Rural,2009,309536.2807755707
2684,2,1,Suburb,2012,420011.074312912
1509,4,3,Suburb,1976,149176.48361848536
2322,5,2,Suburb,2003,243488.5627531373
2451,2,2,Suburb,1998,288054.4567953669
2850,3,1,Rural,1951,400028.4873091647
2816,2,3,Suburb,1966,308310.45434448734
2110,2,2,Rural,2017,246544.9033098662
1650,5,2,Rural,1985,180433.7929836829
2152,2,2,Rural,1990,260351.6403651165
2321,2,2,Suburb,1976,249930.1176296619
1991,4,3,Rural,1996,121460.59573525617
2455,5,1,Rural,1986,289615.3403578793
2441,2,2,Suburb,2007,260631.89932458964
2393,5,3,Rural,2016,226546.079373814
1712,2,1,Urban,2004,186044.338546824
2774,5,3,Urban,2017,280515.36089380685
2163,2,1,Rural,1998,175514.0666975364
1470,2,2,Suburb,2000,81451.72076649628
2698,3,3,Urban,1981,314018.0283390546
2849,5,3,Rural,2011,406547.7010485497
2581,4,3,Rural,1991,248888.21203634783
2327,2,3,Suburb,2000,213286.0469092167
1582,4,2,Rural,1966,216234.3725127671
1276,2,2,Rural,1988,50271.18004324466
2972,5,3,Suburb,2001,314369.43440197886
1109,4,3,Suburb,1961,112369.75405811158
1730,4,2,Suburb,1970,190556.96263992667
2831,3,3,Rural,1971,265131.6284664744
2243,3,3,Urban,1993,273111.28826276265
2594,4,2,Suburb,2011,247917.76787423211
2659,2,1,Rural,1976,169174.6285292959
2064,5,2,Urban,1954,236713.3315026488
1769,4,1,Suburb,2014,263675.5091260923
1753,3,2,Rural,1973,201801.07753942825
1802,2,2,Urban,2011,228397.33137984577
2128,2,3,Suburb,1994,154329.99812198244
2136,4,1,Urban,1950,218041.2170573715
1536,4,3,Rural,1951,231199.85045298023
1359,5,2,Suburb,1979,100378.03207080766
2897,5,3,Urban,1976,244859.5901729347
2170,2,3,Urban,1953,314746.78473242663
2814,5,3,Urban,1977,306058.20355049154
2066,2,2,Rural,2010,188120.9965950315
1150,5,1,Suburb,1986,166776.86208548758
2777,3,1,Rural,2017,368731.1570347807
1591,3,1,Rural,1957,161873.29730817748
2107,5,1,Urban,1981,172102.92830851825
2257,2,1,Suburb,1958,203928.9189714571
1083,3,1,Rural,1984,197235.45661989212
2986,3,2,Suburb,2004,293758.4367650927
1107,3,3,Urban,1986,57604.26206421171
2361,5,1,Urban,2012,310667.6263933501
2234,5,2,Urban,1954,267710.462562482
1727,3,3,Suburb,1997,262948.34696813027
1180,3,3,Suburb,1995,129429.69044660748
2773,3,2,Rural,2016,272037.6616800092
2720,5,3,Suburb,1973,350975.2789114668
1311,5,2,Rural,1958,98423.00029194725
2429,5,2,Rural,1996,289288.0237471799
2065,4,1,Rural,1977,162626.17812127504
2496,5,1,Suburb,1982,291519.01788549614
2845,4,2,Urban,2021,270068.7347737884
2591,5,1,Suburb,1979,306372.60493403743
1382,3,2,Rural,1994,192249.88704446072
2488,3,3,Suburb,1968,295373.9812634774
1391,5,3,Suburb,1989,133875.1205258169
2183,4,1,Urban,1951,245532.61227527403
2422,5,2,Suburb,1975,195166.4329337949
1864,5,3,Urban,1997,270763.3385434945
2145,5,1,Rural,1995,242829.492119349
1079,3,1,Urban,2007,184232.5543194381
1092,5,1,Urban,1996,78766.34111317582
1285,4,3,Urban,1980,135901.8577837111
1905,3,1,Rural,2005,203622.1792110948
2543,4,3,Urban,2000,304825.3203941666
2982,2,1,Suburb,1967,280362.1269527639
1415,4,2,Rural,1966,101189.7529206345
2512,4,1,Rural,1967,278316.82313480787
2491,4,1,Urban,1951,359431.04336625134
2281,3,2,Suburb,1957,259088.0309648524
2679,4,2,Urban,2005,371759.4034799403
1397,4,1,Rural,1991,67221.65426709001
2032,2,3,Suburb,1984,245316.42929306996
1648,2,3,Rural,1988,99299.00805517308
1186,4,3,Suburb,1974,153653.28792659967
1009,5,3,Rural,1963,94933.98402438818
2596,4,2,Urban,2004,210638.29075115957
1091,3,1,Urban,1961,133572.08394166653
2599,2,1,Suburb,1990,190661.60490839364
1115,4,1,Urban,1956,113011.01088697385
2981,2,1,Urban,2002,423326.2272172762
1482,5,2,Suburb,1966,181581.2064220055
2984,3,2,Urban,1984,353257.0324838678
2142,3,3,Suburb,1990,191262.3405071459
2386,3,3,Urban,1969,296236.18209905416
2477,2,2,Urban,1958,285295.03081490705
1883,3,2,Suburb,2006,171211.46885658443
2714,2,2,Suburb,1972,324686.62697880855
2951,4,3,Rural,1958,269227.47980973864
1767,4,1,Rural,1989,263232.92828120635
2420,2,1,Urban,1954,284122.5585555439
1728,3,1,Urban,2003,256173.9510355657
2795,5,3,Urban,2009,317623.6778700597
2380,5,3,Rural,1962,337722.8517284525
2924,2,2,Urban,1993,351125.8731635058
1011,4,1,Urban,2011,169450.7569278114
2984,2,2,Suburb,2021,302209.0902906863
2957,3,3,Rural,1987,313391.96875626675
1033,4,2,Rural,1998,117211.69564241072
2831,5,3,Suburb,2016,324148.34541347384
2343,4,2,Suburb,1976,288590.00678551465
2877,3,1,Suburb,1959,264808.04950707057
2527,5,3,Urban,1958,363056.0573387603
2889,5,1,Urban,1977,342260.5004425115
2317,2,2,Rural,1988,275787.67463458935
2743,4,2,Suburb,1950,324915.6557593527
1278,5,3,Urban,1996,75043.57499841509
2698,2,3,Suburb,2017,341818.1336107434
1508,2,3,Suburb,2008,155712.3075305422
1996,3,1,Suburb,1958,190547.14751369413
1931,5,1,Urban,2017,222061.88818207828
1306,3,3,Suburb,2006,63968.89699789128
2468,5,1,Urban,1989,212573.8587615263
1164,3,1,Suburb,1980,192874.6719513492
1396,2,2,Suburb,1985,70674.64479251602
1168,5,3,Rural,1984,158934.89065204636
1607,3,3,Urban,1981,206594.8659865323
1031,5,3,Urban,2014,120795.75749485964
1765,5,1,Urban,1990,213198.80637026063
1705,4,1,Urban,1964,212465.53911299925
1718,3,3,Rural,1983,166591.13393568745
2384,3,2,Suburb,2020,219281.79586062703
1392,5,1,Rural,1964,192271.4169217432
1933,5,2,Rural,2002,230166.12743708843
2412,2,3,Suburb,1974,331868.04959131207
2374,4,2,Suburb,1992,178494.59976093675
1366,5,3,Rural,1975,154665.17604043006
2950,4,2,Urban,1950,346570.2206459796
2584,5,3,Rural,1981,192298.3291022197
2970,5,2,Rural,2000,334990.7784457442
1939,4,1,Urban,2006,108470.17857307252
2438,2,1,Urban,1994,313916.20778802567
2577,3,2,Suburb,1975,347371.9256405946
2095,5,1,Suburb,1982,271918.84956768545
1178,5,1,Rural,2006,237739.6616226789
1830,3,3,Rural,2021,198351.46561122304
2046,2,3,Urban,2003,273308.43409054884
1547,3,1,Suburb,1950,194467.30340605415
1947,3,3,Urban,2018,144075.19539146838
2011,2,1,Rural,1985,186747.1513160489
2819,2,1,Urban,1985,304423.6713133684
2903,5,1,Suburb,2009,297645.1143697254
1564,4,2,Urban,1963,246895.31511015017
1087,4,1,Urban,1976,118393.82316264397
2460,3,2,Rural,1988,315955.9084377506
2013,4,2,Suburb,1986,274576.0408800872
1616,2,3,Rural,2011,198276.96981357396
2433,5,1,Suburb,1960,279869.88688368734
2606,3,1,Urban,1996,242624.04352349284
1581,5,1,Urban,1997,255024.7864806822
2528,2,2,Rural,1950,329690.7091285583
2799,4,2,Rural,2011,403825.6461766135
2438,3,2,Rural,1951,303161.5758398752
2248,2,2,Suburb,2003,234782.06338845775
2025,5,2,Rural,1950,283193.27970378497
2093,5,2,Suburb,1957,84353.76601787453
2174,5,3,Suburb,1958,185368.41045430535
2567,3,2,Rural,1987,276153.8137861839
2454,5,1,Suburb,1967,297597.44429691613
2547,2,1,Urban,2004,393718.159479351
1547,4,1,Urban,1978,178737.62785581112
2153,3,1,Suburb,1961,221443.7285894633
1725,3,3,Rural,1963,206785.9408313717
2437,5,1,Urban,1977,275140.6054521342
2173,5,1,Rural,2016,340491.4417351292
2137,4,1,Suburb,2019,259650.8648875297
1652,4,1,Urban,1958,192915.782575338
2004,3,2,Urban,1950,253717.1105461161
2086,4,2,Rural,1985,219686.81017555008
2981,5,3,Urban,1989,247606.77834724172
1448,2,3,Rural,1990,197468.9939510292
1475,5,2,Urban,1955,169113.55878183866
1819,3,1,Urban,2021,199065.83756348412
1621,3,3,Suburb,1951,203814.2937909004
1000,4,3,Rural,1961,56984.68391719912
1376,2,2,Urban,2013,156099.80601470903
2910,2,1,Suburb,1976,428790.6075764278
1298,2,3,Rural,1950,63344.80593971955
1485,2,3,Suburb,1995,140929.40918149258
1579,4,3,Urban,2016,216364.7602015038
1587,3,3,Urban,2002,150614.9877271844
1708,5,3,Suburb,1959,224786.99999898963
1980,5,1,Rural,1987,242969.5914191276
2349,4,2,Rural,1954,247178.5271425052
2291,3,2,Rural,2011,304756.25068207143
1507,4,1,Suburb,1990,207120.6814332344
2234,3,2,Urban,2008,145478.8197825527
1773,2,1,Suburb,1964,174540.54898741192
2469,5,2,Rural,1960,282968.96729603177
2275,2,1,Suburb,1963,243496.65823393877
1948,4,2,Rural,1980,140005.91698931612
2632,5,2,Suburb,1994,312140.5964505753
1597,5,2,Suburb,1998,177048.80519971196
2511,3,1,Urban,1999,322422.50703804847
1910,5,2,Urban,1958,122981.04997223178
2000,4,3,Urban,1987,222650.92630407808
1352,2,1,Urban,2006,179000.68132727625
1516,3,2,Suburb,1954,106128.17793063994
2672,3,2,Rural,1971,295221.4525898779
1667,3,1,Suburb,1998,118555.65043340082
1197,3,3,Suburb,2002,179165.82952083938
2422,5,1,Suburb,1981,232390.34153756665
1059,2,1,Urban,1993,13384.480666976016
1778,4,2,Urban,1990,177635.0773400167
1490,5,2,Rural,2016,107439.2918329254
1645,5,2,Suburb,1970,172494.56386056423
2418,5,2,Urban,1990,338348.0139774076
2806,5,2,Urban,1955,337992.752366379
2246,5,3,Urban,1994,268214.9415336323
1797,3,1,Suburb,2019,153311.38165082695
2239,2,1,Urban,1979,208593.21578616492
1363,5,2,Urban,2009,223705.3372698499
1091,3,3,Suburb,2008,118641.74514948796
1568,3,3,Suburb,1955,221230.5385226356
2031,4,3,Suburb,1963,230238.62080047908
1303,3,1,Urban,1966,255575.30933302792
1161,5,2,Urban,1999,108547.45631229368
1235,3,1,Urban,1952,-24183.000515131105
1876,4,3,Rural,2000,209762.61189911416
2582,5,3,Suburb,1955,342962.6104603621
1036,5,2,Suburb,2019,131323.87313285665
1169,4,2,Rural,1984,165865.790272008
2160,2,1,Suburb,1950,309132.0694479383
2617,3,3,Urban,2014,302705.9878734246
1964,5,2,Suburb,2013,207346.4074503765
2086,5,1,Urban,1981,193883.3678698672
1486,4,3,Rural,2004,205995.56680844355
2998,3,3,Rural,1990,340134.5783528814
1835,5,1,Suburb,2021,287288.6448209482
1148,4,3,Rural,1965,220468.12209475916
1825,4,1,Urban,1971,276119.8446458276
1750,2,1,Urban,1996,91649.0298959768
2463,5,1,Urban,1962,347654.59731917904
2572,3,1,Suburb,1995,282288.9031836883
1954,5,1,Suburb,1978,257333.15432354884
1826,3,3,Rural,1979,206738.6644798496
2235,4,3,Urban,1981,235864.00139671532
2195,2,2,Rural,2013,216315.22272951083
2976,5,2,Rural,1962,428265.9305918744
2725,5,2,Suburb,2018,277728.55456551234
2087,3,3,Suburb,1989,303013.41273252026
1862,3,3,Urban,1986,336946.3100879996
1616,2,3,Suburb,1952,199597.1292077154
2589,4,1,Rural,1964,313948.4453118486
1569,5,1,Rural,2008,171448.5958586793
1860,2,1,Rural,1957,210482.55569785865
2627,5,3,Rural,1962,294885.2162166584
1350,5,1,Rural,1952,114075.81794049924
1411,3,2,Suburb,1979,152691.35401344323
2443,5,2,Suburb,2014,296033.6043084375
1344,5,2,Suburb,2011,127687.59581807468
1426,5,1,Suburb,1977,91650.14621890214
2543,2,2,Urban,1988,309138.6396341525
1057,5,1,Urban,1993,92447.1281558547
1561,4,1,Suburb,2013,102289.72953333794
2939,4,1,Urban,1982,285556.11438824324
1252,2,1,Suburb,1953,281879.9063525051
2857,2,2,Suburb,1987,229062.8305105308
1517,3,3,Urban,1970,204499.84787008044
1004,3,2,Rural,1986,65228.451657181766
1626,2,1,Suburb,1953,92690.29466516
1768,5,2,Suburb,1982,210261.89233681935
1533,2,1,Suburb,1998,347299.2975486786
2388,3,1,Urban,1961,258482.81409042448
2960,4,3,Urban,2004,291571.6027103458
1162,3,1,Suburb,2013,181691.84199224025
2941,2,1,Suburb,1980,427219.2398297903
2302,4,1,Rural,2014,268431.19943097886
1169,5,2,Rural,1988,144823.8783201593
2678,5,3,Suburb,1994,300504.75684044906
1644,4,2,Urban,1979,211483.5068162816
1460,5,3,Suburb,2002,114056.85054137358
2840,2,1,Urban,1993,314158.9160328494
2650,2,1,Urban,2005,300783.7874322681
1192,5,3,Urban,1983,165015.01131163916
2277,5,1,Suburb,1980,161369.96935538173
